,gene1,gene2,gene1 perturbation,gene2 perturbation,PMID,cancer_type,SL
51221,BRCA2,NF1,sgRNA,sgRNA,28319113,KIRC,0
51222,BRCA2,PARP1,sgRNA,sgRNA,28319113,KIRC,0
51223,BRCA2,PBRM1,sgRNA,sgRNA,28319113,KIRC,0
51224,BRCA2,PDGFRA,sgRNA,sgRNA,28319113,KIRC,0
51225,BRCA2,PIK3CA,sgRNA,sgRNA,28319113,KIRC,0
51226,BRCA2,PIK3R1,sgRNA,sgRNA,28319113,KIRC,0
51227,BRCA2,PRKDC,sgRNA,sgRNA,28319113,KIRC,0
51228,BRCA2,PTEN,sgRNA,sgRNA,28319113,KIRC,0
51229,BRCA2,RB1,sgRNA,sgRNA,28319113,KIRC,0
51230,BRCA2,ROR1,sgRNA,sgRNA,28319113,KIRC,0
51231,BRCA2,RPS6KB1,sgRNA,sgRNA,28319113,KIRC,0
51232,BRCA2,RRM2,sgRNA,sgRNA,28319113,KIRC,0
51233,BRCA2,RUNX1,sgRNA,sgRNA,28319113,KIRC,0
51234,BRCA2,SETD2,sgRNA,sgRNA,28319113,KIRC,0
51235,BRCA2,SMAD4,sgRNA,sgRNA,28319113,KIRC,0
51236,BRCA2,SMARCA4,sgRNA,sgRNA,28319113,KIRC,0
51237,BRCA2,SMARCB1,sgRNA,sgRNA,28319113,KIRC,1
51238,BRCA2,SMO,sgRNA,sgRNA,28319113,KIRC,0
51239,BRCA2,SRC,sgRNA,sgRNA,28319113,KIRC,0
51240,BRCA2,TOP1,sgRNA,sgRNA,28319113,KIRC,0
51241,BRCA2,TP53,sgRNA,sgRNA,28319113,KIRC,0
51242,BRCA2,TSC1,sgRNA,sgRNA,28319113,KIRC,0
51243,BRCA2,TYMS,sgRNA,sgRNA,28319113,KIRC,0
51244,BRCA2,VEGFA,sgRNA,sgRNA,28319113,KIRC,0
51245,BRCA2,VHL,sgRNA,sgRNA,28319113,KIRC,0
51246,BRCA2,WEE1,sgRNA,sgRNA,28319113,KIRC,0
51247,BTK,CASP8,sgRNA,sgRNA,28319113,KIRC,0
51248,BTK,CDH1,sgRNA,sgRNA,28319113,KIRC,0
51249,BTK,CDK4,sgRNA,sgRNA,28319113,KIRC,0
51250,BTK,CDK6,sgRNA,sgRNA,28319113,KIRC,0
51251,BTK,CDK9,sgRNA,sgRNA,28319113,KIRC,0
51252,BTK,CDKN1B,sgRNA,sgRNA,28319113,KIRC,0
51253,BTK,CDKN2A,sgRNA,sgRNA,28319113,KIRC,0
51254,BTK,CHEK1,sgRNA,sgRNA,28319113,KIRC,0
51255,BTK,CHEK2,sgRNA,sgRNA,28319113,KIRC,0
51256,BTK,DHFR,sgRNA,sgRNA,28319113,KIRC,0
51257,BTK,EGFR,sgRNA,sgRNA,28319113,KIRC,0
51258,BTK,ERBB2,sgRNA,sgRNA,28319113,KIRC,0
51259,BTK,FGFR2,sgRNA,sgRNA,28319113,KIRC,0
51260,BTK,FGFR3,sgRNA,sgRNA,28319113,KIRC,0
51261,BTK,FLT3,sgRNA,sgRNA,28319113,KIRC,0
51262,BTK,FNTA,sgRNA,sgRNA,28319113,KIRC,0
51263,BTK,GATA3,sgRNA,sgRNA,28319113,KIRC,0
51264,BTK,HDAC1,sgRNA,sgRNA,28319113,KIRC,0
51265,BTK,HDAC2,sgRNA,sgRNA,28319113,KIRC,0
51266,BTK,HDAC6,sgRNA,sgRNA,28319113,KIRC,0
51267,BTK,HSP90AA1,sgRNA,sgRNA,28319113,KIRC,0
51268,BTK,IGF1R,sgRNA,sgRNA,28319113,KIRC,0
51269,BTK,JAK2,sgRNA,sgRNA,28319113,KIRC,0
51270,BTK,KDM5C,sgRNA,sgRNA,28319113,KIRC,0
51271,BTK,KDM6A,sgRNA,sgRNA,28319113,KIRC,0
51272,BTK,KIT,sgRNA,sgRNA,28319113,KIRC,0
51273,BTK,MAP2K1,sgRNA,sgRNA,28319113,KIRC,0
51274,BTK,MAP3K1,sgRNA,sgRNA,28319113,KIRC,0
51275,BTK,MET,sgRNA,sgRNA,28319113,KIRC,0
51276,BTK,MLH1,sgRNA,sgRNA,28319113,KIRC,0
51277,BTK,MSH6,sgRNA,sgRNA,28319113,KIRC,0
51278,BTK,MTOR,sgRNA,sgRNA,28319113,KIRC,0
51279,BTK,NF1,sgRNA,sgRNA,28319113,KIRC,0
51280,BTK,PARP1,sgRNA,sgRNA,28319113,KIRC,0
51281,BTK,PBRM1,sgRNA,sgRNA,28319113,KIRC,0
51282,BTK,PDGFRA,sgRNA,sgRNA,28319113,KIRC,0
51283,BTK,PIK3CA,sgRNA,sgRNA,28319113,KIRC,0
51284,BTK,PIK3R1,sgRNA,sgRNA,28319113,KIRC,0
51285,BTK,PRKDC,sgRNA,sgRNA,28319113,KIRC,0
51286,BTK,PTEN,sgRNA,sgRNA,28319113,KIRC,0
51287,BTK,RB1,sgRNA,sgRNA,28319113,KIRC,0
51288,BTK,ROR1,sgRNA,sgRNA,28319113,KIRC,0
51289,BTK,RPS6KB1,sgRNA,sgRNA,28319113,KIRC,0
51290,BTK,RRM2,sgRNA,sgRNA,28319113,KIRC,0
51291,BTK,RUNX1,sgRNA,sgRNA,28319113,KIRC,0
51292,BTK,SETD2,sgRNA,sgRNA,28319113,KIRC,0
51293,BTK,SMAD4,sgRNA,sgRNA,28319113,KIRC,0
51294,BTK,SMARCA4,sgRNA,sgRNA,28319113,KIRC,0
51295,BTK,SMARCB1,sgRNA,sgRNA,28319113,KIRC,0
51296,BTK,SMO,sgRNA,sgRNA,28319113,KIRC,0
51297,BTK,SRC,sgRNA,sgRNA,28319113,KIRC,0
51298,BTK,TOP1,sgRNA,sgRNA,28319113,KIRC,0
51299,BTK,TP53,sgRNA,sgRNA,28319113,KIRC,0
51300,BTK,TSC1,sgRNA,sgRNA,28319113,KIRC,0
51301,BTK,TYMS,sgRNA,sgRNA,28319113,KIRC,0
51302,BTK,VEGFA,sgRNA,sgRNA,28319113,KIRC,0
51303,BTK,VHL,sgRNA,sgRNA,28319113,KIRC,0
51304,BTK,WEE1,sgRNA,sgRNA,28319113,KIRC,0
51305,CASP8,CDH1,sgRNA,sgRNA,28319113,KIRC,0
51306,CASP8,CDK4,sgRNA,sgRNA,28319113,KIRC,0
51307,CASP8,CDK6,sgRNA,sgRNA,28319113,KIRC,0
51308,CASP8,CDK9,sgRNA,sgRNA,28319113,KIRC,0
51309,CASP8,CDKN1B,sgRNA,sgRNA,28319113,KIRC,0
51310,CASP8,CDKN2A,sgRNA,sgRNA,28319113,KIRC,0
51311,CASP8,CHEK1,sgRNA,sgRNA,28319113,KIRC,0
51312,CASP8,CHEK2,sgRNA,sgRNA,28319113,KIRC,0
51313,CASP8,DHFR,sgRNA,sgRNA,28319113,KIRC,0
51314,CASP8,EGFR,sgRNA,sgRNA,28319113,KIRC,0
51315,CASP8,ERBB2,sgRNA,sgRNA,28319113,KIRC,0
51316,CASP8,FGFR2,sgRNA,sgRNA,28319113,KIRC,0
51317,CASP8,FGFR3,sgRNA,sgRNA,28319113,KIRC,0
51318,CASP8,FLT3,sgRNA,sgRNA,28319113,KIRC,0
51319,CASP8,FNTA,sgRNA,sgRNA,28319113,KIRC,0
51320,CASP8,GATA3,sgRNA,sgRNA,28319113,KIRC,0
51321,CASP8,HDAC1,sgRNA,sgRNA,28319113,KIRC,0
51322,CASP8,HDAC2,sgRNA,sgRNA,28319113,KIRC,0
51323,CASP8,HDAC6,sgRNA,sgRNA,28319113,KIRC,0
51324,CASP8,HSP90AA1,sgRNA,sgRNA,28319113,KIRC,0
51325,CASP8,IGF1R,sgRNA,sgRNA,28319113,KIRC,0
51326,CASP8,JAK2,sgRNA,sgRNA,28319113,KIRC,0
51327,CASP8,KDM5C,sgRNA,sgRNA,28319113,KIRC,0
51328,CASP8,KDM6A,sgRNA,sgRNA,28319113,KIRC,0
51329,CASP8,KIT,sgRNA,sgRNA,28319113,KIRC,0
51330,CASP8,MAP2K1,sgRNA,sgRNA,28319113,KIRC,0
51331,CASP8,MAP3K1,sgRNA,sgRNA,28319113,KIRC,0
51332,CASP8,MET,sgRNA,sgRNA,28319113,KIRC,0
51333,CASP8,MLH1,sgRNA,sgRNA,28319113,KIRC,0
51334,CASP8,MSH6,sgRNA,sgRNA,28319113,KIRC,0
51335,CASP8,MTOR,sgRNA,sgRNA,28319113,KIRC,0
51336,CASP8,NF1,sgRNA,sgRNA,28319113,KIRC,0
51337,CASP8,PARP1,sgRNA,sgRNA,28319113,KIRC,0
51338,CASP8,PBRM1,sgRNA,sgRNA,28319113,KIRC,0
51339,CASP8,PDGFRA,sgRNA,sgRNA,28319113,KIRC,0
51340,CASP8,PIK3CA,sgRNA,sgRNA,28319113,KIRC,0
51341,CASP8,PIK3R1,sgRNA,sgRNA,28319113,KIRC,0
51342,CASP8,PRKDC,sgRNA,sgRNA,28319113,KIRC,0
51343,CASP8,PTEN,sgRNA,sgRNA,28319113,KIRC,0
51344,CASP8,RB1,sgRNA,sgRNA,28319113,KIRC,0
51345,CASP8,ROR1,sgRNA,sgRNA,28319113,KIRC,0
51346,CASP8,RPS6KB1,sgRNA,sgRNA,28319113,KIRC,0
51347,CASP8,RRM2,sgRNA,sgRNA,28319113,KIRC,0
51348,CASP8,RUNX1,sgRNA,sgRNA,28319113,KIRC,0
51349,CASP8,SETD2,sgRNA,sgRNA,28319113,KIRC,0
51350,CASP8,SMAD4,sgRNA,sgRNA,28319113,KIRC,0
51351,CASP8,SMARCA4,sgRNA,sgRNA,28319113,KIRC,0
51352,CASP8,SMARCB1,sgRNA,sgRNA,28319113,KIRC,0
51353,CASP8,SMO,sgRNA,sgRNA,28319113,KIRC,0
51354,CASP8,SRC,sgRNA,sgRNA,28319113,KIRC,0
51355,CASP8,TOP1,sgRNA,sgRNA,28319113,KIRC,0
51356,CASP8,TP53,sgRNA,sgRNA,28319113,KIRC,0
51357,CASP8,TSC1,sgRNA,sgRNA,28319113,KIRC,0
51358,CASP8,TYMS,sgRNA,sgRNA,28319113,KIRC,0
51359,CASP8,VEGFA,sgRNA,sgRNA,28319113,KIRC,0
51360,CASP8,VHL,sgRNA,sgRNA,28319113,KIRC,0
51361,CASP8,WEE1,sgRNA,sgRNA,28319113,KIRC,0
51362,CDH1,CDK4,sgRNA,sgRNA,28319113,KIRC,0
51363,CDH1,CDK6,sgRNA,sgRNA,28319113,KIRC,0
51364,CDH1,CDK9,sgRNA,sgRNA,28319113,KIRC,0
51365,CDH1,CDKN1B,sgRNA,sgRNA,28319113,KIRC,0
51366,CDH1,CDKN2A,sgRNA,sgRNA,28319113,KIRC,0
51367,CDH1,CHEK1,sgRNA,sgRNA,28319113,KIRC,0
51368,CDH1,CHEK2,sgRNA,sgRNA,28319113,KIRC,0
51369,CDH1,DHFR,sgRNA,sgRNA,28319113,KIRC,0
51370,CDH1,EGFR,sgRNA,sgRNA,28319113,KIRC,0
51371,CDH1,ERBB2,sgRNA,sgRNA,28319113,KIRC,0
51372,CDH1,FGFR2,sgRNA,sgRNA,28319113,KIRC,0
51373,CDH1,FGFR3,sgRNA,sgRNA,28319113,KIRC,0
51374,CDH1,FLT3,sgRNA,sgRNA,28319113,KIRC,0
51375,CDH1,FNTA,sgRNA,sgRNA,28319113,KIRC,0
51376,CDH1,GATA3,sgRNA,sgRNA,28319113,KIRC,0
51377,CDH1,HDAC1,sgRNA,sgRNA,28319113,KIRC,0
51378,CDH1,HDAC2,sgRNA,sgRNA,28319113,KIRC,0
51379,CDH1,HDAC6,sgRNA,sgRNA,28319113,KIRC,0
51380,CDH1,HSP90AA1,sgRNA,sgRNA,28319113,KIRC,0
51381,CDH1,IGF1R,sgRNA,sgRNA,28319113,KIRC,0
51382,CDH1,JAK2,sgRNA,sgRNA,28319113,KIRC,0
51383,CDH1,KDM5C,sgRNA,sgRNA,28319113,KIRC,0
51384,CDH1,KDM6A,sgRNA,sgRNA,28319113,KIRC,0
51385,CDH1,KIT,sgRNA,sgRNA,28319113,KIRC,0
51386,CDH1,MAP2K1,sgRNA,sgRNA,28319113,KIRC,0
51387,CDH1,MAP3K1,sgRNA,sgRNA,28319113,KIRC,0
51388,CDH1,MET,sgRNA,sgRNA,28319113,KIRC,0
51389,CDH1,MLH1,sgRNA,sgRNA,28319113,KIRC,0
51390,CDH1,MSH6,sgRNA,sgRNA,28319113,KIRC,0
51391,CDH1,MTOR,sgRNA,sgRNA,28319113,KIRC,0
51392,CDH1,NF1,sgRNA,sgRNA,28319113,KIRC,0
51393,CDH1,PARP1,sgRNA,sgRNA,28319113,KIRC,0
51394,CDH1,PBRM1,sgRNA,sgRNA,28319113,KIRC,0
51395,CDH1,PDGFRA,sgRNA,sgRNA,28319113,KIRC,0
51396,CDH1,PIK3CA,sgRNA,sgRNA,28319113,KIRC,0
51397,CDH1,PIK3R1,sgRNA,sgRNA,28319113,KIRC,0
51398,CDH1,PRKDC,sgRNA,sgRNA,28319113,KIRC,0
51399,CDH1,PTEN,sgRNA,sgRNA,28319113,KIRC,0
51400,CDH1,RB1,sgRNA,sgRNA,28319113,KIRC,0
51401,CDH1,ROR1,sgRNA,sgRNA,28319113,KIRC,0
51402,CDH1,RPS6KB1,sgRNA,sgRNA,28319113,KIRC,0
51403,CDH1,RRM2,sgRNA,sgRNA,28319113,KIRC,0
51404,CDH1,RUNX1,sgRNA,sgRNA,28319113,KIRC,0
51405,CDH1,SETD2,sgRNA,sgRNA,28319113,KIRC,0
51406,CDH1,SMAD4,sgRNA,sgRNA,28319113,KIRC,0
51407,CDH1,SMARCA4,sgRNA,sgRNA,28319113,KIRC,0
51408,CDH1,SMARCB1,sgRNA,sgRNA,28319113,KIRC,0
51409,CDH1,SMO,sgRNA,sgRNA,28319113,KIRC,0
51410,CDH1,SRC,sgRNA,sgRNA,28319113,KIRC,0
51411,CDH1,TOP1,sgRNA,sgRNA,28319113,KIRC,0
51412,CDH1,TP53,sgRNA,sgRNA,28319113,KIRC,0
51413,CDH1,TSC1,sgRNA,sgRNA,28319113,KIRC,0
51414,CDH1,TYMS,sgRNA,sgRNA,28319113,KIRC,0
51415,CDH1,VEGFA,sgRNA,sgRNA,28319113,KIRC,0
51416,CDH1,VHL,sgRNA,sgRNA,28319113,KIRC,0
51417,CDH1,WEE1,sgRNA,sgRNA,28319113,KIRC,0
51418,CDK6,CDK9,sgRNA,sgRNA,28319113,KIRC,0
51419,CDK6,CDKN1B,sgRNA,sgRNA,28319113,KIRC,0
51420,CDK6,CDKN2A,sgRNA,sgRNA,28319113,KIRC,0
51421,CDK6,CHEK1,sgRNA,sgRNA,28319113,KIRC,0
51422,CDK6,CHEK2,sgRNA,sgRNA,28319113,KIRC,0
51423,CDK6,DHFR,sgRNA,sgRNA,28319113,KIRC,0
51424,CDK6,EGFR,sgRNA,sgRNA,28319113,KIRC,0
51425,CDK6,ERBB2,sgRNA,sgRNA,28319113,KIRC,0
51426,CDK6,FGFR2,sgRNA,sgRNA,28319113,KIRC,0
51427,CDK6,FGFR3,sgRNA,sgRNA,28319113,KIRC,0
51428,CDK6,FLT3,sgRNA,sgRNA,28319113,KIRC,0
51429,CDK6,FNTA,sgRNA,sgRNA,28319113,KIRC,0
51430,CDK6,GATA3,sgRNA,sgRNA,28319113,KIRC,0
51431,CDK6,HDAC1,sgRNA,sgRNA,28319113,KIRC,0
51432,CDK6,HDAC2,sgRNA,sgRNA,28319113,KIRC,0
51433,CDK6,HDAC6,sgRNA,sgRNA,28319113,KIRC,0
51434,CDK6,HSP90AA1,sgRNA,sgRNA,28319113,KIRC,0
51435,CDK6,IGF1R,sgRNA,sgRNA,28319113,KIRC,0
51436,CDK6,JAK2,sgRNA,sgRNA,28319113,KIRC,0
51437,CDK6,KDM5C,sgRNA,sgRNA,28319113,KIRC,0
51438,CDK6,KDM6A,sgRNA,sgRNA,28319113,KIRC,0
51439,CDK6,KIT,sgRNA,sgRNA,28319113,KIRC,0
51440,CDK6,MAP2K1,sgRNA,sgRNA,28319113,KIRC,0
51441,CDK6,MAP3K1,sgRNA,sgRNA,28319113,KIRC,0
51442,CDK6,MET,sgRNA,sgRNA,28319113,KIRC,0
51443,CDK6,MLH1,sgRNA,sgRNA,28319113,KIRC,0
51444,CDK6,MSH6,sgRNA,sgRNA,28319113,KIRC,0
51445,CDK6,MTOR,sgRNA,sgRNA,28319113,KIRC,0
51446,CDK6,NF1,sgRNA,sgRNA,28319113,KIRC,0
51447,CDK6,PARP1,sgRNA,sgRNA,28319113,KIRC,0
51448,CDK6,PBRM1,sgRNA,sgRNA,28319113,KIRC,0
51449,CDK6,PDGFRA,sgRNA,sgRNA,28319113,KIRC,0
51450,CDK6,PIK3CA,sgRNA,sgRNA,28319113,KIRC,0
51451,CDK6,PIK3R1,sgRNA,sgRNA,28319113,KIRC,0
51452,CDK6,PRKDC,sgRNA,sgRNA,28319113,KIRC,0
51453,CDK6,PTEN,sgRNA,sgRNA,28319113,KIRC,0
51454,CDK6,RB1,sgRNA,sgRNA,28319113,KIRC,0
51455,CDK6,ROR1,sgRNA,sgRNA,28319113,KIRC,0
51456,CDK6,RPS6KB1,sgRNA,sgRNA,28319113,KIRC,0
51457,CDK6,RRM2,sgRNA,sgRNA,28319113,KIRC,0
51458,CDK6,RUNX1,sgRNA,sgRNA,28319113,KIRC,0
51459,CDK6,SETD2,sgRNA,sgRNA,28319113,KIRC,0
51460,CDK6,SMAD4,sgRNA,sgRNA,28319113,KIRC,0
51461,CDK6,SMARCA4,sgRNA,sgRNA,28319113,KIRC,0
51462,CDK6,SMARCB1,sgRNA,sgRNA,28319113,KIRC,0
51463,CDK6,SMO,sgRNA,sgRNA,28319113,KIRC,0
51464,CDK6,SRC,sgRNA,sgRNA,28319113,KIRC,0
51465,CDK6,TOP1,sgRNA,sgRNA,28319113,KIRC,0
51466,CDK6,TP53,sgRNA,sgRNA,28319113,KIRC,0
51467,CDK6,TSC1,sgRNA,sgRNA,28319113,KIRC,0
51468,CDK6,TYMS,sgRNA,sgRNA,28319113,KIRC,0
51469,CDK6,VEGFA,sgRNA,sgRNA,28319113,KIRC,0
51470,CDK6,VHL,sgRNA,sgRNA,28319113,KIRC,0
51471,CDK6,WEE1,sgRNA,sgRNA,28319113,KIRC,0
51472,CDKN1B,CDKN2A,sgRNA,sgRNA,28319113,KIRC,0
51473,CDKN1B,CHEK1,sgRNA,sgRNA,28319113,KIRC,0
51474,CDKN1B,CHEK2,sgRNA,sgRNA,28319113,KIRC,0
51475,CDKN1B,DHFR,sgRNA,sgRNA,28319113,KIRC,0
51476,CDKN1B,EGFR,sgRNA,sgRNA,28319113,KIRC,0
51477,CDKN1B,ERBB2,sgRNA,sgRNA,28319113,KIRC,0
51478,CDKN1B,FGFR2,sgRNA,sgRNA,28319113,KIRC,0
51479,CDKN1B,FGFR3,sgRNA,sgRNA,28319113,KIRC,0
51480,CDKN1B,FLT3,sgRNA,sgRNA,28319113,KIRC,0
51481,CDKN1B,FNTA,sgRNA,sgRNA,28319113,KIRC,0
51482,CDKN1B,GATA3,sgRNA,sgRNA,28319113,KIRC,0
51483,CDKN1B,HDAC1,sgRNA,sgRNA,28319113,KIRC,0
51484,CDKN1B,HDAC2,sgRNA,sgRNA,28319113,KIRC,0
51485,CDKN1B,HDAC6,sgRNA,sgRNA,28319113,KIRC,0
51486,CDKN1B,HSP90AA1,sgRNA,sgRNA,28319113,KIRC,0
51487,CDKN1B,IGF1R,sgRNA,sgRNA,28319113,KIRC,0
51488,CDKN1B,JAK2,sgRNA,sgRNA,28319113,KIRC,0
51489,CDKN1B,KDM5C,sgRNA,sgRNA,28319113,KIRC,0
51490,CDKN1B,KDM6A,sgRNA,sgRNA,28319113,KIRC,0
51491,CDKN1B,KIT,sgRNA,sgRNA,28319113,KIRC,0
51492,CDKN1B,MAP2K1,sgRNA,sgRNA,28319113,KIRC,0
51493,CDKN1B,MAP3K1,sgRNA,sgRNA,28319113,KIRC,0
51494,CDKN1B,MET,sgRNA,sgRNA,28319113,KIRC,0
51495,CDKN1B,MLH1,sgRNA,sgRNA,28319113,KIRC,0
51496,CDKN1B,MSH6,sgRNA,sgRNA,28319113,KIRC,0
51497,CDKN1B,MTOR,sgRNA,sgRNA,28319113,KIRC,0
51498,CDKN1B,NF1,sgRNA,sgRNA,28319113,KIRC,0
51499,CDKN1B,PARP1,sgRNA,sgRNA,28319113,KIRC,0
51500,CDKN1B,PBRM1,sgRNA,sgRNA,28319113,KIRC,0
51501,CDKN1B,PDGFRA,sgRNA,sgRNA,28319113,KIRC,0
51502,CDKN1B,PIK3CA,sgRNA,sgRNA,28319113,KIRC,0
51503,CDKN1B,PIK3R1,sgRNA,sgRNA,28319113,KIRC,0
51504,CDKN1B,PRKDC,sgRNA,sgRNA,28319113,KIRC,0
51505,CDKN1B,PTEN,sgRNA,sgRNA,28319113,KIRC,0
51506,CDKN1B,RB1,sgRNA,sgRNA,28319113,KIRC,0
51507,CDKN1B,ROR1,sgRNA,sgRNA,28319113,KIRC,0
51508,CDKN1B,RPS6KB1,sgRNA,sgRNA,28319113,KIRC,0
51509,CDKN1B,RRM2,sgRNA,sgRNA,28319113,KIRC,0
51510,CDKN1B,RUNX1,sgRNA,sgRNA,28319113,KIRC,0
51511,CDKN1B,SETD2,sgRNA,sgRNA,28319113,KIRC,0
51512,CDKN1B,SMAD4,sgRNA,sgRNA,28319113,KIRC,0
51513,CDKN1B,SMARCA4,sgRNA,sgRNA,28319113,KIRC,0
51514,CDKN1B,SMARCB1,sgRNA,sgRNA,28319113,KIRC,0
51515,CDKN1B,SMO,sgRNA,sgRNA,28319113,KIRC,0
51516,CDKN1B,SRC,sgRNA,sgRNA,28319113,KIRC,0
51517,CDKN1B,TOP1,sgRNA,sgRNA,28319113,KIRC,0
51518,CDKN1B,TP53,sgRNA,sgRNA,28319113,KIRC,0
51519,CDKN1B,TSC1,sgRNA,sgRNA,28319113,KIRC,0
51520,CDKN1B,TYMS,sgRNA,sgRNA,28319113,KIRC,0
51521,CDKN1B,VEGFA,sgRNA,sgRNA,28319113,KIRC,0
51522,CDKN1B,VHL,sgRNA,sgRNA,28319113,KIRC,0
51523,CDKN1B,WEE1,sgRNA,sgRNA,28319113,KIRC,0
51524,CDKN2A,CHEK1,sgRNA,sgRNA,28319113,KIRC,0
51525,CDKN2A,CHEK2,sgRNA,sgRNA,28319113,KIRC,0
51526,CDKN2A,DHFR,sgRNA,sgRNA,28319113,KIRC,0
51527,CDKN2A,EGFR,sgRNA,sgRNA,28319113,KIRC,0
51528,CDKN2A,ERBB2,sgRNA,sgRNA,28319113,KIRC,0
51529,CDKN2A,FGFR2,sgRNA,sgRNA,28319113,KIRC,0
51530,CDKN2A,FGFR3,sgRNA,sgRNA,28319113,KIRC,0
51531,CDKN2A,FLT3,sgRNA,sgRNA,28319113,KIRC,0
51532,CDKN2A,FNTA,sgRNA,sgRNA,28319113,KIRC,0
51533,CDKN2A,GATA3,sgRNA,sgRNA,28319113,KIRC,0
51534,CDKN2A,HDAC1,sgRNA,sgRNA,28319113,KIRC,0
51535,CDKN2A,HDAC2,sgRNA,sgRNA,28319113,KIRC,0
51536,CDKN2A,HDAC6,sgRNA,sgRNA,28319113,KIRC,0
51537,CDKN2A,HSP90AA1,sgRNA,sgRNA,28319113,KIRC,0
51538,CDKN2A,IGF1R,sgRNA,sgRNA,28319113,KIRC,1
51539,CDKN2A,JAK2,sgRNA,sgRNA,28319113,KIRC,0
51540,CDKN2A,KDM5C,sgRNA,sgRNA,28319113,KIRC,0
51541,CDKN2A,KDM6A,sgRNA,sgRNA,28319113,KIRC,0
51542,CDKN2A,KIT,sgRNA,sgRNA,28319113,KIRC,0
51543,CDKN2A,MAP2K1,sgRNA,sgRNA,28319113,KIRC,0
51544,CDKN2A,MAP3K1,sgRNA,sgRNA,28319113,KIRC,0
51545,CDKN2A,MET,sgRNA,sgRNA,28319113,KIRC,0
51546,CDKN2A,MLH1,sgRNA,sgRNA,28319113,KIRC,0
51547,CDKN2A,MSH6,sgRNA,sgRNA,28319113,KIRC,0
51548,CDKN2A,MTOR,sgRNA,sgRNA,28319113,KIRC,0
51549,CDKN2A,NF1,sgRNA,sgRNA,28319113,KIRC,0
51550,CDKN2A,PARP1,sgRNA,sgRNA,28319113,KIRC,0
51551,CDKN2A,PBRM1,sgRNA,sgRNA,28319113,KIRC,0
51552,CDKN2A,PDGFRA,sgRNA,sgRNA,28319113,KIRC,0
51553,CDKN2A,PIK3CA,sgRNA,sgRNA,28319113,KIRC,0
51554,CDKN2A,PIK3R1,sgRNA,sgRNA,28319113,KIRC,0
51555,CDKN2A,PRKDC,sgRNA,sgRNA,28319113,KIRC,0
51556,CDKN2A,PTEN,sgRNA,sgRNA,28319113,KIRC,0
51557,CDKN2A,RB1,sgRNA,sgRNA,28319113,KIRC,0
51558,CDKN2A,ROR1,sgRNA,sgRNA,28319113,KIRC,0
51559,CDKN2A,RPS6KB1,sgRNA,sgRNA,28319113,KIRC,0
51560,CDKN2A,RRM2,sgRNA,sgRNA,28319113,KIRC,1
51561,CDKN2A,RUNX1,sgRNA,sgRNA,28319113,KIRC,0
51562,CDKN2A,SETD2,sgRNA,sgRNA,28319113,KIRC,0
51563,CDKN2A,SMAD4,sgRNA,sgRNA,28319113,KIRC,0
51564,CDKN2A,SMARCA4,sgRNA,sgRNA,28319113,KIRC,0
51565,CDKN2A,SMARCB1,sgRNA,sgRNA,28319113,KIRC,0
51566,CDKN2A,SMO,sgRNA,sgRNA,28319113,KIRC,0
51567,CDKN2A,SRC,sgRNA,sgRNA,28319113,KIRC,0
51568,CDKN2A,TOP1,sgRNA,sgRNA,28319113,KIRC,0
51569,CDKN2A,TP53,sgRNA,sgRNA,28319113,KIRC,0
51570,CDKN2A,TSC1,sgRNA,sgRNA,28319113,KIRC,0
51571,CDKN2A,TYMS,sgRNA,sgRNA,28319113,KIRC,0
51572,CDKN2A,VEGFA,sgRNA,sgRNA,28319113,KIRC,0
51573,CDKN2A,VHL,sgRNA,sgRNA,28319113,KIRC,0
51574,CDKN2A,WEE1,sgRNA,sgRNA,28319113,KIRC,0
51575,CHEK1,CHEK2,sgRNA,sgRNA,28319113,KIRC,0
51576,CHEK1,DHFR,sgRNA,sgRNA,28319113,KIRC,0
51577,CHEK1,EGFR,sgRNA,sgRNA,28319113,KIRC,0
51578,CHEK1,ERBB2,sgRNA,sgRNA,28319113,KIRC,0
51579,CHEK1,FGFR2,sgRNA,sgRNA,28319113,KIRC,0
51580,CHEK1,FGFR3,sgRNA,sgRNA,28319113,KIRC,0
51581,CHEK1,FLT3,sgRNA,sgRNA,28319113,KIRC,0
51582,CHEK1,FNTA,sgRNA,sgRNA,28319113,KIRC,0
51583,CHEK1,GATA3,sgRNA,sgRNA,28319113,KIRC,0
51584,CHEK1,HDAC1,sgRNA,sgRNA,28319113,KIRC,0
51585,CHEK1,HDAC2,sgRNA,sgRNA,28319113,KIRC,0
51586,CHEK1,HDAC6,sgRNA,sgRNA,28319113,KIRC,0
51587,CHEK1,HSP90AA1,sgRNA,sgRNA,28319113,KIRC,0
51588,CHEK1,IGF1R,sgRNA,sgRNA,28319113,KIRC,1
51589,CHEK1,JAK2,sgRNA,sgRNA,28319113,KIRC,0
51590,CHEK1,KDM5C,sgRNA,sgRNA,28319113,KIRC,0
51591,CHEK1,KDM6A,sgRNA,sgRNA,28319113,KIRC,0
51592,CHEK1,KIT,sgRNA,sgRNA,28319113,KIRC,0
51593,CHEK1,MAP2K1,sgRNA,sgRNA,28319113,KIRC,0
51594,CHEK1,MAP3K1,sgRNA,sgRNA,28319113,KIRC,0
51595,CHEK1,MET,sgRNA,sgRNA,28319113,KIRC,0
51596,CHEK1,MLH1,sgRNA,sgRNA,28319113,KIRC,0
